Car_ID,Date,Customer_Name,Gender,Annual_Income,Dealer_Name,Company,Model,Engine,Transmission,Color,Price ($),Dealer_No ,Body_Style,Phone,Dealer_Region
C_CND_013834,11/13/2022,Catalina,Male,"$1,525,000 ",C & M Motors Inc,Jeep,Grand Cherokee,Overhead Camshaft,Manual,Black,"$19,501 ",60504-7114,SUV,6481210,Aurora
C_CND_013835,11/13/2022,Maya,Male,"$615,000 ",Chrysler of Tri-Cities,Plymouth,Neon,Overhead Camshaft,Manual,Black,"$29,000 ",99301-3882,SUV,8941941,Pasco
C_CND_013836,11/13/2022,Leah,Male,"$1,750,000 ",Hatfield Volkswagen,Honda,CR-V,Double Overhead Camshaft,Auto,Black,"$31,000 ",99301-3882,SUV,7271368,Aurora
C_CND_013837,11/14/2022,Tristan,Male,"$880,000 ",Buddy Storbeck's Diesel Service Inc,Plymouth,Neon,Double Overhead Camshaft,Auto,Black,"$9,000 ",06457-3834,SUV,6585464,Middletown
C_CND_013838,11/14/2022,Danna,Male,"$1,225,000 ",Hatfield Volkswagen,Dodge,Durango,Double Overhead Camshaft,Auto,Black,"$19,501 ",99301-3882,SUV,6980522,Pasco
C_CND_013839,11/14/2022,Olive,Male,"$501,000 ",Ryder Truck Rental and Leasing,Honda,CR-V,Double Overhead Camshaft,Auto,Black,"$31,000 ",06457-3834,SUV,6080235,Middletown
C_CND_013840,11/20/2022,Christina,Male,"$840,000 ",Capitol KIA,Nissan,Quest,Overhead Camshaft,Manual,Black,"$12,000 ",38701-8047,SUV,7762281,Greenville
C_CND_013841,11/20/2022,Scarlett,Male,"$325,000 ",Motor Vehicle Branch Office,Saturn,SL,Double Overhead Camshaft,Auto,Black,"$11,000 ",78758-7841,SUV,8437748,Janesville
C_CND_013842,11/21/2022,Jencarlos,Male,"$616,000 ",Chrysler of Tri-Cities,Dodge,Viper,Overhead Camshaft,Manual,Black,"$26,001 ",99301-3882,SUV,8463416,Pasco
C_CND_013843,11/21/2022,Jonathan,Male,"$535,000 ",Nebo Chevrolet,Hyundai,Sonata,Overhead Camshaft,Manual,Black,"$15,001 ",06457-3834,SUV,7851497,Middletown
C_CND_013844,11/21/2022,Vanessa,Male,"$1,031,100 ",Suburban Ford,Honda,CR-V,Double Overhead Camshaft,Auto,Black,"$31,110 ",53546-9427,SUV,6998460,Greenville
C_CND_013845,11/22/2022,Christopher,Male,"$660,000 ",Gartner Buick Hyundai Saab,Nissan,Quest,Overhead Camshaft,Manual,Black,"$12,001 ",38701-8047,SUV,8843348,Greenville
C_CND_013846,11/22/2022,Janice,Male,"$445,000 ",U-Haul CO,Dodge,Durango,Double Overhead Camshaft,Auto,Black,"$19,001 ",78758-7841,SUV,6728188,Austin
C_CND_013847,11/24/2022,Elliot,Male,"$3,775,000 ",Suburban Ford,Mercedes-B,CL500,Overhead Camshaft,Manual,Black,"$22,500 ",53546-9427,SUV,7151858,Janesville
C_CND_013848,11/24/2022,Luke,Male,"$1,200,000 ",McKinney Dodge Chrysler Jeep,Nissan,Quest,Overhead Camshaft,Manual,Black,"$12,001 ",85257-3102,SUV,8896014,Scottsdale
C_CND_013849,11/26/2022,Ariella,Male,"$875,000 ",Gartner Buick Hyundai Saab,Nissan,Quest,Overhead Camshaft,Manual,Black,"$38,000 ",38701-8047,SUV,7127487,Greenville
C_CND_013850,11/27/2022,Nicole,Male,"$280,000 ",Capitol KIA,Toyota,Land Cruiser,Double Overhead Camshaft,Auto,Black,"$21,000 ",38701-8047,SUV,6163590,Greenville
C_CND_013851,11/28/2022,Oliver,Male,"$915,000 ",Gartner Buick Hyundai Saab,Dodge,Durango,Double Overhead Camshaft,Auto,Black,"$19,001 ",38701-8047,SUV,8698745,Greenville
C_CND_013852,11/28/2022,Caitlin,Male,"$1,250,000 ",Chrysler of Tri-Cities,Hyundai,Sonata,Overhead Camshaft,Manual,Black,"$15,000 ",99301-3882,SUV,7570216,Pasco
C_CND_013853,11/30/2022,Wendy,Male,"$420,000 ",Star Enterprises Inc,Dodge,Durango,Double Overhead Camshaft,Auto,Black,"$24,001 ",99301-3882,SUV,7599121,Pasco
C_CND_013854,12/1/2022,William,Male,"$1,705,000 ",McKinney Dodge Chrysler Jeep,Toyota,Land Cruiser,Double Overhead Camshaft,Auto,Black,"$21,501 ",85257-3102,SUV,7490943,Scottsdale
C_CND_013855,12/1/2022,Devorah,Male,"$641,000 ",Tri-State Mack Inc,Mitsubishi,Mirage,Double Overhead Camshaft,Auto,Black,"$9,000 ",85257-3102,SUV,8934975,Janesville
C_CND_013856,12/3/2022,Angelina,Male,"$1,085,000 ",U-Haul CO,Dodge,Durango,Overhead Camshaft,Manual,Black,"$22,500 ",78758-7841,SUV,6630882,Austin
C_CND_013857,12/3/2022,Ariel,Male,"$1,630,000 ",Scrivener Performance Engineering,Hyundai,Sonata,Overhead Camshaft,Manual,Black,"$20,001 ",38701-8047,SUV,8168475,Greenville
C_CND_013858,12/3/2022,Elizabeth,Male,"$1,600,000 ",Gartner Buick Hyundai Saab,Plymouth,Neon,Double Overhead Camshaft,Auto,Black,"$9,000 ",38701-8047,SUV,6383300,Aurora
C_CND_013859,12/5/2022,Emily,Male,"$1,445,000 ",Pars Auto Sales,Chrysler,Sebring Conv.,Double Overhead Camshaft,Auto,Black,"$16,500 ",38701-8047,SUV,8622880,Greenville
C_CND_013860,12/5/2022,Emma,Male,"$1,113,000 ",Pitre Buick-Pontiac-Gmc of Scottsdale,Hyundai,Sonata,Overhead Camshaft,Manual,Black,"$20,300 ",99301-3882,SUV,6942798,Pasco
C_CND_013861,12/5/2022,Landon,Male,"$680,000 ",Rabun Used Car Sales,Hyundai,Sonata,Overhead Camshaft,Manual,Black,"$20,000 ",85257-3102,SUV,7375949,Scottsdale
C_CND_013862,12/5/2022,Georgia,Male,"$800,000 ",Gartner Buick Hyundai Saab,Mitsubishi,Montero,Overhead Camshaft,Manual,Black,"$16,000 ",38701-8047,SUV,6086934,Aurora
C_CND_013863,12/5/2022,Gianna,Male,"$1,315,000 ",Iceberg Rentals,Toyota,Land Cruiser,Double Overhead Camshaft,Auto,Black,"$21,500 ",53546-9427,SUV,7602930,Pasco
C_CND_013864,12/6/2022,Beckett,Male,"$1,040,000 ",Star Enterprises Inc,Mercedes-B,CL500,Overhead Camshaft,Manual,Black,"$22,001 ",99301-3882,SUV,8647019,Pasco
C_CND_013865,12/6/2022,Benjamin,Male,"$450,000 ",Tri-State Mack Inc,Chrysler,300M,Double Overhead Camshaft,Auto,Black,"$26,001 ",85257-3102,SUV,6752365,Scottsdale
C_CND_013866,12/6/2022,Brendan,Male,"$1,242,000 ",U-Haul CO,Dodge,Durango,Overhead Camshaft,Manual,Black,"$22,201 ",78758-7841,SUV,7974482,Austin
C_CND_013867,12/6/2022,Kaitlyn,Male,"$400,000 ",Gartner Buick Hyundai Saab,Volkswagen,GTI,Overhead Camshaft,Manual,Black,"$25,001 ",38701-8047,SUV,6814842,Greenville
C_CND_013868,12/6/2022,Marcos,Male,"$710,000 ",Suburban Ford,Dodge,Ram Pickup,Overhead Camshaft,Manual,Black,"$19,001 ",53546-9427,SUV,7586627,Janesville
C_CND_013869,12/6/2022,Calvin,Male,"$1,500,000 ",Race Car Help,Nissan,Quest,Overhead Camshaft,Manual,Black,"$38,000 ",78758-7841,SUV,7605010,Janesville
C_CND_013870,12/7/2022,Nelson,Male,"$420,000 ",Ryder Truck Rental and Leasing,Dodge,Viper,Overhead Camshaft,Manual,Black,"$26,001 ",06457-3834,SUV,6479781,Middletown
C_CND_013871,12/7/2022,Nicolas,Male,"$1,350,000 ",Scrivener Performance Engineering,Mitsubishi,Montero,Overhead Camshaft,Manual,Black,"$16,001 ",38701-8047,SUV,7847692,Greenville
C_CND_013872,12/7/2022,Noah,Male,"$900,000 ",Star Enterprises Inc,Chevrolet,Prizm,Overhead Camshaft,Manual,Black,"$16,000 ",99301-3882,SUV,7006254,Pasco
C_CND_013873,12/10/2022,Sidney,Male,"$2,250,000 ",Rabun Used Car Sales,Dodge,Viper,Overhead Camshaft,Manual,Black,"$26,001 ",85257-3102,SUV,8225915,Scottsdale
C_CND_013874,12/10/2022,Dominick,Male,"$1,840,000 ",Tri-State Mack Inc,Chrysler,Sebring Conv.,Double Overhead Camshaft,Auto,Black,"$16,001 ",85257-3102,SUV,6208666,Scottsdale
C_CND_013875,12/10/2022,Eitan,Male,"$570,000 ",Scrivener Performance Engineering,Lexus,LX470,Double Overhead Camshaft,Auto,Black,"$22,001 ",38701-8047,SUV,8478763,Greenville
C_CND_013876,12/10/2022,Eluzer,Male,"$755,000 ",Clay Johnson Auto Sales,Chrysler,300M,Double Overhead Camshaft,Auto,Black,"$26,001 ",78758-7841,SUV,8563407,Austin
C_CND_013877,12/10/2022,Royce,Male,"$2,265,000 ",Enterprise Rent A Car,Subaru,Forester,Double Overhead Camshaft,Auto,Black,"$22,500 ",60504-7114,SUV,8390317,Aurora
C_CND_013878,12/10/2022,Jaiden,Male,"$3,625,000 ",Rabun Used Car Sales,Mercedes-B,CL500,Overhead Camshaft,Manual,Black,"$22,500 ",85257-3102,SUV,6160789,Pasco
C_CND_013879,12/10/2022,Jasiah,Male,"$580,000 ",Scrivener Performance Engineering,Nissan,Quest,Overhead Camshaft,Manual,Black,"$12,000 ",38701-8047,SUV,6429454,Middletown
C_CND_013880,12/12/2022,Hayden,Male,"$1,060,000 ",Tri-State Mack Inc,Hyundai,Sonata,Overhead Camshaft,Manual,Black,"$15,001 ",85257-3102,SUV,8746576,Scottsdale
C_CND_013881,12/12/2022,Wilson,Male,"$705,000 ",Saab-Belle Dodge,Lexus,ES300,Overhead Camshaft,Manual,Black,"$34,001 ",60504-7114,SUV,8819868,Aurora
C_CND_013882,12/12/2022,Yariel,Male,"$1,605,000 ",C & M Motors Inc,Honda,Passport,Double Overhead Camshaft,Auto,Black,"$26,501 ",60504-7114,SUV,7794025,Aurora
C_CND_013883,12/13/2022,Shaindel,Male,"$1,445,000 ",Progressive Shippers Cooperative Association No,Nissan,Quest,Overhead Camshaft,Manual,Black,"$12,500 ",53546-9427,SUV,8291339,Janesville
C_CND_013884,12/13/2022,Issac,Male,"$923,000 ",McKinney Dodge Chrysler Jeep,Hyundai,Sonata,Overhead Camshaft,Manual,Black,"$15,001 ",85257-3102,SUV,8796270,Scottsdale
C_CND_013885,12/15/2022,Augustus,Male,"$450,000 ",Tri-State Mack Inc,Infiniti,I30,Double Overhead Camshaft,Auto,Black,"$49,001 ",85257-3102,SUV,8173483,Scottsdale
C_CND_013886,12/17/2022,Alison,Male,"$3,400,000 ",Iceberg Rentals,Hyundai,Sonata,Overhead Camshaft,Manual,Black,"$20,000 ",53546-9427,SUV,8367077,Janesville
C_CND_013887,12/19/2022,Caden,Male,"$1,420,000 ",Scrivener Performance Engineering,Volvo,S70,Overhead Camshaft,Manual,Black,"$22,001 ",38701-8047,SUV,7809680,Greenville
C_CND_013888,12/20/2022,Dennis,Male,"$1,095,000 ",Enterprise Rent A Car,Chrysler,300M,Double Overhead Camshaft,Auto,Black,"$26,501 ",60504-7114,SUV,6938954,Aurora
C_CND_013889,12/21/2022,Dov,Male,"$500,000 ",Motor Vehicle Branch Office,Saturn,SC,Double Overhead Camshaft,Auto,Black,"$33,000 ",78758-7841,SUV,7656362,Austin
C_CND_013890,12/24/2022,Nathaniel,Male,"$3,350,000 ",Rabun Used Car Sales,Volkswagen,GTI,Overhead Camshaft,Manual,Black,"$25,001 ",85257-3102,SUV,8033184,Scottsdale
C_CND_013891,12/24/2022,Nico,Male,"$870,000 ",Ryder Truck Rental and Leasing,Hyundai,Sonata,Overhead Camshaft,Manual,Black,"$20,001 ",06457-3834,SUV,6778355,Middletown
C_CND_013892,12/24/2022,Oscar,Male,"$1,350,000 ",Ryder Truck Rental and Leasing,Porsche,Boxter,Double Overhead Camshaft,Auto,Black,"$26,001 ",06457-3834,SUV,7474350,Middletown
C_CND_013893,12/24/2022,Ariel,Male,"$700,000 ",McKinney Dodge Chrysler Jeep,Mitsubishi,Mirage,Double Overhead Camshaft,Auto,Black,"$9,000 ",85257-3102,SUV,6234475,Janesville
C_CND_013894,12/24/2022,Bryan,Male,"$1,960,000 ",Tri-State Mack Inc,Saturn,SL,Double Overhead Camshaft,Auto,Black,"$11,000 ",85257-3102,SUV,8780847,Aurora
C_CND_013895,12/25/2022,Hershy,Male,"$520,000 ",New Castle Ford Lincoln Mercury,Pontiac,Firebird,Overhead Camshaft,Manual,Black,"$43,001 ",60504-7114,SUV,6713095,Aurora
C_CND_013896,12/26/2022,Elizabeth,Male,"$1,100,000 ",Race Car Help,Mitsubishi,Montero,Overhead Camshaft,Manual,Black,"$16,000 ",78758-7841,SUV,6169763,Austin
C_CND_013897,12/27/2022,Lawrence,Male,"$1,367,000 ",Rabun Used Car Sales,Hyundai,Sonata,Overhead Camshaft,Manual,Black,"$20,700 ",85257-3102,SUV,6904230,Scottsdale
C_CND_013898,12/27/2022,Sholom,Male,"$1,204,000 ",Capitol KIA,Dodge,Durango,Double Overhead Camshaft,Auto,Black,"$19,401 ",38701-8047,SUV,7179723,Greenville
C_CND_013899,12/27/2022,Jesse,Male,"$705,000 ",Scrivener Performance Engineering,Nissan,Quest,Overhead Camshaft,Manual,Black,"$12,000 ",38701-8047,SUV,8518100,Greenville
C_CND_013900,12/27/2022,Kevin,Male,"$770,000 ",Hatfield Volkswagen,Lexus,RX300,Overhead Camshaft,Manual,Black,"$18,000 ",99301-3882,SUV,7864231,Pasco
C_CND_013901,12/28/2022,Kyle,Male,"$570,000 ",McKinney Dodge Chrysler Jeep,Chrysler,Concorde,Double Overhead Camshaft,Auto,Black,"$12,000 ",85257-3102,SUV,8262874,Scottsdale
C_CND_013902,12/28/2022,Emmanuel,Male,"$2,835,000 ",Race Car Help,Toyota,Land Cruiser,Double Overhead Camshaft,Auto,Black,"$21,500 ",78758-7841,SUV,6297283,Middletown
C_CND_013903,12/31/2022,Nelson,Male,"$2,310,000 ",Capitol KIA,Chrysler,Sebring Conv.,Double Overhead Camshaft,Auto,Black,"$16,000 ",38701-8047,SUV,8955798,Greenville
C_CND_013904,12/31/2022,Luke,Male,"$650,000 ",Rabun Used Car Sales,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,Black,"$42,001 ",85257-3102,SUV,6804378,Scottsdale
C_CND_013905,1/3/2023,Xavier,Male,"$455,000 ",Suburban Ford,Chevrolet,Corvette,Overhead Camshaft,Manual,Black,"$26,001 ",53546-9427,SUV,7783708,Janesville
C_CND_013906,1/3/2023,Yakov,Male,"$1,276,000 ",U-Haul CO,Dodge,Durango,Double Overhead Camshaft,Auto,Black,"$19,601 ",78758-7841,SUV,8536443,Austin
C_CND_013907,1/3/2023,Jade,Male,"$775,000 ",Rabun Used Car Sales,Mitsubishi,Mirage,Double Overhead Camshaft,Auto,Black,"$9,001 ",85257-3102,SUV,8870927,Scottsdale
C_CND_013908,1/5/2023,Simon,Male,"$272,500 ",Race Car Help,Chrysler,300M,Double Overhead Camshaft,Auto,Black,"$26,500 ",78758-7841,SUV,6520409,Austin
C_CND_013909,1/8/2023,Jazlyn,Male,"$1,170,000 ",Classic Chevy,Mitsubishi,Montero,Overhead Camshaft,Manual,Black,"$16,001 ",85257-3102,SUV,7207979,Scottsdale
C_CND_013910,1/9/2023,Jocelyn,Male,"$775,000 ",Iceberg Rentals,Toyota,Land Cruiser,Double Overhead Camshaft,Auto,Black,"$21,000 ",53546-9427,SUV,6088224,Janesville
C_CND_013911,1/11/2023,Xavier,Male,"$659,500 ",Suburban Ford,Volkswagen,GTI,Overhead Camshaft,Manual,Black,"$25,500 ",53546-9427,SUV,7034634,Janesville
C_CND_013912,1/11/2023,Jaxson,Male,"$1,055,000 ",Chrysler Plymouth,Mercedes-B,CL500,Overhead Camshaft,Manual,Black,"$22,500 ",53546-9427,SUV,6890558,Pasco
C_CND_013913,1/15/2023,Kate,Male,"$665,000 ",U-Haul CO,Plymouth,Neon,Double Overhead Camshaft,Auto,Black,"$9,000 ",78758-7841,SUV,8434457,Austin
C_CND_013914,1/15/2023,Katelynn,Male,"$747,000 ",Rabun Used Car Sales,Dodge,Durango,Double Overhead Camshaft,Auto,Black,"$19,001 ",85257-3102,SUV,7587847,Scottsdale
C_CND_013915,1/15/2023,Jeremy,Male,"$860,000 ",Nebo Chevrolet,Dodge,Durango,Double Overhead Camshaft,Auto,Black,"$24,000 ",06457-3834,SUV,8077749,Austin
C_CND_013916,1/16/2023,Ali,Male,"$1,056,000 ",McKinney Dodge Chrysler Jeep,Hyundai,Sonata,Overhead Camshaft,Manual,Black,"$15,601 ",85257-3102,SUV,6275177,Scottsdale
C_CND_013917,1/21/2023,Sage,Male,"$1,350,000 ",C & M Motors Inc,Mitsubishi,Mirage,Double Overhead Camshaft,Auto,Black,"$9,000 ",60504-7114,SUV,8531593,Aurora
C_CND_013918,1/22/2023,Austin,Male,"$1,094,000 ",Tri-State Mack Inc,Hyundai,Sonata,Overhead Camshaft,Manual,Black,"$15,401 ",85257-3102,SUV,7563873,Scottsdale
C_CND_013919,1/23/2023,Paul,Male,"$1,155,000 ",C & M Motors Inc,Mercedes-B,CL500,Overhead Camshaft,Manual,Black,"$22,501 ",60504-7114,SUV,7223279,Greenville
C_CND_013920,1/25/2023,Sloane,Male,"$1,350,000 ",Ryder Truck Rental and Leasing,Toyota,Land Cruiser,Double Overhead Camshaft,Auto,Black,"$21,000 ",06457-3834,SUV,7129419,Middletown
C_CND_013921,1/25/2023,Lily,Male,"$1,225,000 ",Star Enterprises Inc,Nissan,Quest,Overhead Camshaft,Manual,Black,"$19,501 ",99301-3882,SUV,7580019,Pasco
C_CND_013922,1/31/2023,Trany,Male,"$480,000 ",U-Haul CO,Plymouth,Neon,Double Overhead Camshaft,Auto,Black,"$9,000 ",78758-7841,SUV,6939548,Austin
C_CND_013923,2/1/2023,Simon,Male,"$631,090 ",McKinney Dodge Chrysler Jeep,Dodge,Durango,Double Overhead Camshaft,Auto,Black,"$19,090 ",85257-3102,SUV,8464256,Scottsdale
C_CND_013924,2/1/2023,Juliette,Male,"$2,340,000 ",Progressive Shippers Cooperative Association No,Hyundai,Sonata,Overhead Camshaft,Manual,Black,"$15,001 ",53546-9427,SUV,8430804,Scottsdale
C_CND_013925,2/2/2023,Miley,Male,"$1,998,000 ",McKinney Dodge Chrysler Jeep,Mercedes-B,CL500,Overhead Camshaft,Manual,Black,"$22,800 ",85257-3102,SUV,6232902,Scottsdale
C_CND_013926,2/16/2023,Julian,Male,"$590,000 ",U-Haul CO,Hyundai,Sonata,Overhead Camshaft,Manual,Black,"$20,000 ",78758-7841,SUV,8651704,Austin
C_CND_013927,2/19/2023,Skyla,Male,"$1,162,000 ",Suburban Ford,Volkswagen,GTI,Overhead Camshaft,Manual,Black,"$25,201 ",53546-9427,SUV,8604305,Janesville
C_CND_013928,2/21/2023,Christopher,Male,"$1,502,000 ",Rabun Used Car Sales,Nissan,Quest,Overhead Camshaft,Manual,Black,"$19,200 ",85257-3102,SUV,8852081,Scottsdale
C_CND_013929,2/23/2023,Arthur,Male,"$1,100,000 ",Progressive Shippers Cooperative Association No,Dodge,Durango,Double Overhead Camshaft,Auto,Black,"$19,001 ",53546-9427,SUV,7249066,Austin
C_CND_013930,3/1/2023,Christine,Male,"$4,850,000 ",Pars Auto Sales,Hyundai,Sonata,Overhead Camshaft,Manual,Black,"$15,001 ",38701-8047,SUV,7226597,Greenville
C_CND_013931,3/5/2023,Jasper,Male,"$580,000 ",U-Haul CO,Volkswagen,GTI,Overhead Camshaft,Manual,Black,"$25,000 ",78758-7841,SUV,8599451,Austin
C_CND_013932,3/8/2023,Tyler,Male,"$435,000 ",Chrysler of Tri-Cities,Chevrolet,Corvette,Overhead Camshaft,Manual,Black,"$26,001 ",99301-3882,SUV,8592100,Pasco
C_CND_013933,3/8/2023,Jasmine,Male,"$1,312,000 ",Nebo Chevrolet,Nissan,Quest,Overhead Camshaft,Manual,Black,"$12,200 ",06457-3834,SUV,8397732,Middletown
C_CND_013934,3/9/2023,William,Male,"$920,000 ",Classic Chevy,Dodge,Durango,Double Overhead Camshaft,Auto,Black,"$19,001 ",85257-3102,SUV,6004803,Scottsdale
C_CND_013935,3/9/2023,Zaire,Male,"$1,300,000 ",Enterprise Rent A Car,Mitsubishi,Montero,Overhead Camshaft,Manual,Black,"$16,001 ",60504-7114,SUV,6669510,Aurora
C_CND_013936,3/11/2023,Maya,Male,"$1,720,000 ",Ryder Truck Rental and Leasing,Dodge,Viper,Overhead Camshaft,Manual,Black,"$26,001 ",06457-3834,SUV,6280415,Greenville
C_CND_013937,3/14/2023,Brandon,Male,"$370,000 ",Pitre Buick-Pontiac-Gmc of Scottsdale,Mitsubishi,Mirage,Double Overhead Camshaft,Auto,Black,"$9,000 ",99301-3882,SUV,6965433,Pasco
C_CND_013938,3/14/2023,Diana,Male,"$1,200,000 ",Saab-Belle Dodge,Plymouth,Neon,Double Overhead Camshaft,Auto,Black,"$9,000 ",60504-7114,SUV,7361847,Aurora
C_CND_013939,3/14/2023,Ayaan,Male,"$870,000 ",Gartner Buick Hyundai Saab,Cadillac,Seville,Overhead Camshaft,Manual,Black,"$44,000 ",38701-8047,SUV,8187619,Greenville
C_CND_013940,3/14/2023,Ayden,Male,"$801,000 ",Hatfield Volkswagen,Chevrolet,Malibu,Double Overhead Camshaft,Auto,Black,"$16,000 ",99301-3882,SUV,8585801,Pasco
C_CND_013941,3/17/2023,Ada,Male,"$440,000 ",Rabun Used Car Sales,Mitsubishi,Montero,Overhead Camshaft,Manual,Black,"$16,000 ",85257-3102,SUV,6487488,Scottsdale
C_CND_013942,3/17/2023,Alexandre,Male,"$645,000 ",Hatfield Volkswagen,Lexus,ES300,Overhead Camshaft,Manual,Black,"$34,001 ",99301-3882,SUV,7533625,Pasco
C_CND_013943,3/17/2023,Julian,Male,"$1,268,000 ",Race Car Help,Nissan,Quest,Overhead Camshaft,Manual,Black,"$12,801 ",78758-7841,SUV,6287740,Scottsdale
C_CND_013944,3/19/2023,Alice,Male,"$1,300,000 ",Suburban Ford,Toyota,Land Cruiser,Double Overhead Camshaft,Auto,Black,"$21,000 ",53546-9427,SUV,8815323,Janesville
C_CND_013945,3/19/2023,Edward,Male,"$1,230,000 ",Capitol KIA,Audi,A4,Double Overhead Camshaft,Auto,Black,"$27,000 ",38701-8047,SUV,8518359,Greenville
C_CND_013946,3/20/2023,Caitlin,Male,"$905,000 ",Pitre Buick-Pontiac-Gmc of Scottsdale,Mercedes-B,M-Class,Double Overhead Camshaft,Auto,Black,"$18,000 ",99301-3882,SUV,8874603,Pasco
C_CND_013947,3/21/2023,Derek,Male,"$1,740,000 ",Progressive Shippers Cooperative Association No,Mercedes-B,M-Class,Double Overhead Camshaft,Auto,Black,"$18,000 ",53546-9427,SUV,8879693,Janesville
C_CND_013948,3/26/2023,Claire,Male,"$884,500 ",Scrivener Performance Engineering,Mitsubishi,Eclipse,Double Overhead Camshaft,Auto,Black,"$27,500 ",38701-8047,SUV,7925596,Greenville
C_CND_013949,3/26/2023,Camille,Male,"$771,000 ",Nebo Chevrolet,Infiniti,I30,Double Overhead Camshaft,Auto,Black,"$49,000 ",06457-3834,SUV,6125903,Middletown
C_CND_013950,3/27/2023,Sydney,Male,"$770,000 ",Nebo Chevrolet,Chrysler,Concorde,Overhead Camshaft,Manual,Black,"$18,000 ",06457-3834,SUV,7695536,Middletown
C_CND_013951,3/27/2023,Edwin,Male,"$1,130,000 ",Scrivener Performance Engineering,Mitsubishi,Eclipse,Double Overhead Camshaft,Auto,Black,"$27,001 ",38701-8047,SUV,6148811,Greenville
C_CND_013952,3/29/2023,Camille,Male,"$1,120,000 ",C & M Motors Inc,Mitsubishi,Mirage,Double Overhead Camshaft,Auto,Black,"$9,001 ",60504-7114,SUV,7892466,Middletown
C_CND_013953,4/1/2023,Elizabeth,Male,"$1,270,000 ",New Castle Ford Lincoln Mercury,Chrysler,Concorde,Double Overhead Camshaft,Auto,Black,"$12,000 ",60504-7114,SUV,6671302,Aurora
C_CND_013954,4/1/2023,Penelope,Male,"$1,343,000 ",Saab-Belle Dodge,Toyota,Land Cruiser,Double Overhead Camshaft,Auto,Black,"$21,301 ",60504-7114,SUV,7818671,Aurora
C_CND_013955,4/1/2023,Hailey,Male,"$1,880,000 ",Classic Chevy,Hyundai,Sonata,Overhead Camshaft,Manual,Black,"$15,001 ",85257-3102,SUV,7728830,Scottsdale
C_CND_013956,4/1/2023,Isaac,Male,"$380,500 ",Iceberg Rentals,Honda,Passport,Overhead Camshaft,Manual,Black,"$22,500 ",53546-9427,SUV,6360468,Janesville
C_CND_013957,4/1/2023,Jacob,Male,"$980,000 ",Pitre Buick-Pontiac-Gmc of Scottsdale,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,Black,"$42,000 ",99301-3882,SUV,7529836,Pasco
C_CND_013958,4/2/2023,Joseph,Male,"$937,000 ",Saab-Belle Dodge,Infiniti,I30,Double Overhead Camshaft,Auto,Black,"$49,001 ",60504-7114,SUV,7611594,Aurora
C_CND_013959,4/3/2023,Isabella,Male,"$3,028,000 ",Iceberg Rentals,Volkswagen,GTI,Overhead Camshaft,Manual,Black,"$25,800 ",53546-9427,SUV,6696503,Janesville
C_CND_013960,4/4/2023,Louis,Male,"$975,000 ",Diehl Motor CO Inc,Infiniti,I30,Double Overhead Camshaft,Auto,Black,"$21,000 ",06457-3834,SUV,6927560,Middletown
C_CND_013961,4/7/2023,Naomi,Male,"$1,780,000 ",Progressive Shippers Cooperative Association No,Audi,A4,Double Overhead Camshaft,Auto,Black,"$27,000 ",53546-9427,SUV,8423958,Janesville
C_CND_013962,4/7/2023,Adele,Male,"$710,000 ",Pars Auto Sales,Chevrolet,Prizm,Overhead Camshaft,Manual,Black,"$16,001 ",38701-8047,SUV,7978168,Greenville
C_CND_013963,4/7/2023,Genevieve,Male,"$400,000 ",Gartner Buick Hyundai Saab,Mitsubishi,Eclipse,Overhead Camshaft,Manual,Black,"$25,000 ",38701-8047,SUV,8143518,Greenville
C_CND_013964,4/7/2023,Lillian,Male,"$702,000 ",U-Haul CO,Honda,CR-V,Double Overhead Camshaft,Auto,Black,"$31,001 ",78758-7841,SUV,7784520,Austin
C_CND_013965,4/7/2023,Lucas,Male,"$1,070,000 ",Enterprise Rent A Car,Mercedes-B,SL-Class,Overhead Camshaft,Manual,Black,"$38,000 ",60504-7114,SUV,8609656,Aurora
C_CND_013966,4/8/2023,Adrien,Male,"$1,700,000 ",Saab-Belle Dodge,Honda,CR-V,Double Overhead Camshaft,Auto,Black,"$31,000 ",60504-7114,SUV,6188584,Aurora
C_CND_013967,4/9/2023,Meggy,Male,"$550,000 ",Progressive Shippers Cooperative Association No,Mercedes-B,CL500,Overhead Camshaft,Manual,Black,"$22,001 ",53546-9427,SUV,8263206,Aurora
C_CND_013968,4/12/2023,Lilia,Male,"$652,000 ",Tri-State Mack Inc,Dodge,Durango,Double Overhead Camshaft,Auto,Black,"$24,000 ",85257-3102,SUV,6623624,Scottsdale
C_CND_013969,4/12/2023,Mindy,Male,"$525,000 ",Saab-Belle Dodge,Volkswagen,GTI,Overhead Camshaft,Manual,Black,"$25,000 ",60504-7114,SUV,6064873,Aurora
C_CND_013970,4/15/2023,Victoria,Male,"$751,000 ",Ryder Truck Rental and Leasing,Hyundai,Sonata,Overhead Camshaft,Manual,Black,"$15,001 ",06457-3834,SUV,6582652,Middletown
C_CND_013971,4/18/2023,Shiloh,Male,"$746,000 ",Scrivener Performance Engineering,Mitsubishi,Montero,Overhead Camshaft,Manual,Black,"$16,000 ",38701-8047,SUV,6082380,Greenville
